SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Actual,Prediction,Churn Probability,Risk Score,Risk Category
0,12,85.15,979.05,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,0,0,0.107174605,10.72,Low
0,69,95.65,6744.2,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,True,False,False,0,0,0.10716756,10.72,Low
0,43,56.35,2391.15,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,0,0,0.1071024,10.71,Low
0,41,35.45,1391.65,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,0,0,0.10696929,10.7,Low
0,64,102.45,6654.1,True,True,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,True,False,False,0,0,0.107042015,10.7,Low
0,44,85.25,3704.15,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,0,0,0.10695902,10.7,Low
0,12,67.25,832.3,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,0,0,0.10684282,10.68,Low
1,27,84.8,2309.55,True,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0,0,0.10674291,10.67,Low
0,38,62.3,2354.8,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,False,True,1,0,0.10655526,10.66,Low
0,20,81.0,1683.7,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,0,0,0.10642598,10.64,Low
0,6,26.35,184.05,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0,0,0.1062589,10.63,Low
0,40,80.75,3208.65,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,True,0,0,0.106311075,10.63,Low
0,16,84.9,1398.25,True,True,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,0,0,0.10603274,10.6,Low
1,65,110.35,7246.15,True,False,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,0,0,0.105837636,10.58,Low
0,19,89.35,1686.85,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,0,0,0.1057984,10.58,Low
0,54,105.85,5826.65,True,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False,True,False,0,0,0.10564557,10.56,Low
0,7,20.25,144.35,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0,0,0.10547888,10.55,Low
0,2,20.1,39.8,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0,0,0.10541141,10.54,Low
0,17,50.3,846.8,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0,0.10535207,10.54,Low
0,58,45.0,2689.35,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,True,False,False,0,0,0.10540163,10.54,Low
0,46,84.25,3847.6,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0.10528054,10.53,Low
0,26,35.75,1022.5,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,0,0,0.105346024,10.53,Low
0,53,19.4,1110.35,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,0,0,0.10520558,10.52,Low
0,70,60.35,4138.7,True,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True,False,0,0,0.10518998,10.52,Low
0,26,35.4,978.6,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,0,0,0.1051854,10.52,Low
0,35,73.45,2661.1,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,False,0,0,0.10511978,10.51,Low
0,19,34.95,610.2,True,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0,0.10507363,10.51,Low
0,56,19.7,1051.9,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,0,0,0.10506184,10.51,Low
0,43,34.0,1505.35,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0,0.105032876,10.5,Low
0,26,44.45,1183.8,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,0,0,0.10498577,10.5,Low
0,31,25.0,789.2,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,0.10491523,10.49,Low
0,42,59.65,2536.55,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0.104869366,10.49,Low
0,53,84.6,4449.75,False,False,True,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,True,False,0,0,0.10482339,10.48,Low
0,1,19.25,19.25,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,0,0,0.10470773,10.47,Low
0,10,64.9,685.55,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,0,0,0.10451095,10.45,Low
1,65,99.1,6496.15,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,0,0,0.104375586,10.44,Low
0,24,49.7,1218.25,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0,0.104250744,10.43,Low
0,26,29.8,786.5,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0,0,0.10434075,10.43,Low
0,51,107.45,5680.9,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False,0,0,0.104160815,10.42,Low
0,35,89.85,3161.2,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,0,0,0.10413837,10.41,Low
1,55,50.05,2743.45,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False,0,0,0.1040485,10.4,Low
0,38,91.7,3479.05,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0,0.10384065,10.38,Low
1,53,94.0,4871.45,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,0,0,0.10378233,10.38,Low
0,4,63.75,226.2,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,0,0,0.10367622,10.37,Low
0,54,94.75,5121.75,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,0,0,0.10364592,10.36,Low
0,30,86.45,2538.05,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,0,0,0.10345149,10.35,Low
0,53,54.9,3045.75,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,False,0,0,0.10348528,10.35,Low
0,9,68.95,593.85,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,0,0,0.103513576,10.35,Low
0,6,19.55,122.9,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0,0,0.103365436,10.34,Low
1,57,90.65,5199.8,True,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False,0,0,0.10315738,10.32,Low
0,30,95.0,2852.4,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False,0,0,0.10315148,10.32,Low
0,38,68.15,2656.3,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,0,0,0.10317938,10.32,Low
0,72,104.8,7470.1,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,0,0,0.103215076,10.32,Low
0,18,56.25,969.85,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0.10313244,10.31,Low
0,2,19.4,50.6,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0,0,0.10307474,10.31,Low
0,51,90.35,4614.55,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,True,False,False,0,0,0.10312494,10.31,Low
0,13,63.15,816.8,False,True,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,0,0,0.10299103,10.3,Low
0,9,19.5,178.85,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,0,0,0.102862865,10.29,Low
0,28,92.2,2568.15,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,0,0,0.10278782,10.28,Low
0,35,89.7,3165.6,True,True,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,0,0,0.10267205,10.27,Low
0,18,50.3,908.75,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,0,0,0.1025144,10.25,Low
1,60,89.45,5294.6,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0,0,0.10254968,10.25,Low
0,21,65.35,1424.4,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,0,0,0.10243712,10.24,Low
0,20,68.7,1416.2,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,0,0,0.10236577,10.24,Low
0,3,19.95,58.3,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0,0,0.10217607,10.22,Low
0,31,55.25,1715.65,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,1,0,0.10210645,10.21,Low
0,30,94.4,2638.1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,False,0,0,0.10213143,10.21,Low
0,41,94.3,3893.6,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0,0,0.101918295,10.19,Low
0,56,24.3,1261.7,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,0,0,0.10177054,10.18,Low
0,34,30.4,938.65,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,0.101712026,10.17,Low
1,69,87.3,6055.55,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,0,0,0.101537995,10.15,Low
